3.12,0.0215911,1.02159,0.000466175
3.13,0.0115923,1.01159,0.000134381
3.14,0.00159255,1.00159,2.53621e-06
3.15,-0.00840734,0.991593,7.06834e-05
3.16,-0.0184064,0.981594,0.000338795
3.17,-0.0284036,0.971596,0.000806765
3.18,-0.038398,0.961602,0.0014744
3.19,-0.0483885,0.951612,0.00234145
3.2,-0.0583742,0.941626,0.00340755
3.21,-0.068354,0.931646,0.00467228
3.22,-0.0783271,0.921673,0.00613513
3.23,-0.0882922,0.911708,0.00779552
3.24,-0.0982486,0.901751,0.00965279
3.25,-0.108195,0.891805,0.0117062
3.26,-0.118131,0.881869,0.0139549
3.27,-0.128055,0.871945,0.016398
3.28,-0.137966,0.862034,0.0190346
3.29,-0.147863,0.852137,0.0218635
3.3,-0.157746,0.842254,0.0248837
3.31,-0.167612,0.832388,0.0280939
3.32,-0.177462,0.822538,0.0314929
3.33,-0.187295,0.812705,0.0350793
3.34,-0.197108,0.802892,0.0388516
3.35,-0.206902,0.793098,0.0428084
3.36,-0.216675,0.783325,0.046948
3.37,-0.226426,0.773574,0.0512689
3.38,-0.236155,0.763845,0.0557694
3.39,-0.245861,0.754139,0.0604474
3.4,-0.255541,0.744459,0.0653013
3.41,-0.265196,0.734804,0.070329
3.42,-0.274825,0.725175,0.0755286
3.43,-0.284426,0.715574,0.080898
3.44,-0.293998,0.706002,0.086435
3.45,-0.303542,0.696458,0.0921375
3.46,-0.313054,0.686946,0.098003
3.47,-0.322536,0.677464,0.104029
3.48,-0.331985,0.668015,0.110214
3.49,-0.341401,0.658599,0.116555
3.5,-0.350783,0.649217,0.123049
3.51,-0.36013,0.63987,0.129694
3.52,-0.369441,0.630559,0.136487
3.53,-0.378715,0.621285,0.143425
3.54,-0.387951,0.612049,0.150506
3.55,-0.397148,0.602852,0.157727
3.56,-0.406306,0.593694,0.165084
3.57,-0.415423,0.584577,0.172576
3.58,-0.424498,0.575502,0.180198
3.59,-0.433531,0.566469,0.187949
3.6,-0.44252,0.55748,0.195824
3.61,-0.451466,0.548534,0.203821
3.62,-0.460366,0.539634,0.211937
3.63,-0.46922,0.53078,0.220168
3.64,-0.478027,0.521973,0.22851
3.65,-0.486787,0.513213,0.236961
3.66,-0.495497,0.504503,0.245518
3.67,-0.504159,0.495841,0.254176
3.68,-0.512769,0.487231,0.262932
3.69,-0.521329,0.478671,0.271784
3.7,-0.529836,0.470164,0.280726
3.71,-0.538291,0.461709,0.289757
3.72,-0.546691,0.453309,0.298871
3.73,-0.555037,0.444963,0.308066
3.74,-0.563327,0.436673,0.317338
3.75,-0.571561,0.428439,0.326682
3.76,-0.579738,0.420262,0.336096
3.77,-0.587857,0.412143,0.345576
3.78,-0.595917,0.404083,0.355117
3.79,-0.603918,0.396082,0.364717
3.8,-0.611858,0.388142,0.37437
3.81,-0.619737,0.380263,0.384074
3.82,-0.627554,0.372446,0.393824
3.83,-0.635308,0.364692,0.403616
3.84,-0.642999,0.357001,0.413447
3.85,-0.650625,0.349375,0.423313
3.86,-0.658186,0.341814,0.433209
3.87,-0.665682,0.334318,0.443132
3.88,-0.673111,0.326889,0.453078
3.89,-0.680473,0.319527,0.463043
3.9,-0.687766,0.312234,0.473022
3.91,-0.694991,0.305009,0.483013
3.92,-0.702146,0.297854,0.49301
3.93,-0.709231,0.290769,0.503009
3.94,-0.716246,0.283754,0.513008
3.95,-0.723188,0.276812,0.523001
3.96,-0.730058,0.269942,0.532985
3.97,-0.736856,0.263144,0.542956
3.98,-0.743579,0.256421,0.55291
3.99,-0.750228,0.249772,0.562843
4,-0.756802,0.243198,0.57275
4.01,-0.763301,0.236699,0.582629
4.02,-0.769723,0.230277,0.592474
4.03,-0.776068,0.223932,0.602282
4.04,-0.782336,0.217664,0.612049
4.05,-0.788525,0.211475,0.621772
4.06,-0.794636,0.205364,0.631446
4.07,-0.800667,0.199333,0.641067
4.08,-0.806618,0.193382,0.650632
4.09,-0.812488,0.187512,0.660137
4.1,-0.818277,0.181723,0.669577
4.11,-0.823984,0.176016,0.67895
4.12,-0.829609,0.170391,0.688251
4.13,-0.835151,0.164849,0.697477
4.14,-0.840609,0.159391,0.706624
4.15,-0.845984,0.154016,0.715688
4.16,-0.851273,0.148727,0.724666
4.17,-0.856478,0.143522,0.733555
4.18,-0.861597,0.138403,0.742349
4.19,-0.86663,0.13337,0.751047
4.2,-0.871576,0.128424,0.759644
4.21,-0.876435,0.123565,0.768138
4.22,-0.881206,0.118794,0.776524
4.23,-0.885889,0.114111,0.7848
4.24,-0.890484,0.109516,0.792961
4.25,-0.894989,0.105011,0.801006
4.26,-0.899406,0.100594,0.80893
4.27,-0.903732,0.0962685,0.816731
4.28,-0.907967,0.0920327,0.824405
4.29,-0.912112,0.0878878,0.831949
4.3,-0.916166,0.083834,0.83936
4.31,-0.920128,0.079872,0.846636
4.32,-0.923998,0.0760018,0.853773
4.33,-0.927776,0.0722241,0.860768
4.34,-0.931461,0.0685391,0.867619
4.35,-0.935053,0.0649475,0.874323
4.36,-0.938551,0.0614491,0.880878
4.37,-0.941955,0.0580447,0.88728
4.38,-0.945266,0.0547345,0.893527
4.39,-0.948481,0.0515188,0.899617
4.4,-0.951602,0.0483979,0.905547
4.41,-0.954628,0.0453722,0.911314
4.42,-0.957558,0.042442,0.916917
4.43,-0.960392,0.0396076,0.922354
4.44,-0.963131,0.036869,0.927621
4.45,-0.965773,0.034227,0.932717
4.46,-0.968319,0.0316814,0.937641
4.47,-0.970767,0.0292327,0.942389
4.48,-0.973119,0.026881,0.946961
4.49,-0.975373,0.0246267,0.951353
4.5,-0.97753,0.0224699,0.955565
4.51,-0.979589,0.0204108,0.959595
4.52,-0.98155,0.0184497,0.963441
4.53,-0.983413,0.0165868,0.967102
4.54,-0.985178,0.0148222,0.970575
4.55,-0.986844,0.0131561,0.973861
4.56,-0.988411,0.0115888,0.976957
4.57,-0.98988,0.0101202,0.979862
4.58,-0.991249,0.00875062,0.982575
4.59,-0.99252,0.00748014,0.985096
4.6,-0.993691,0.00630903,0.987422
4.61,-0.994763,0.00523716,0.989553
4.62,-0.995735,0.00426483,0.991489
4.63,-0.996608,0.00339204,0.993227
4.64,-0.997381,0.00261897,0.994769
4.65,-0.998054,0.00194556,0.996113
4.66,-0.998628,0.00137198,0.997258
4.67,-0.999102,0.000898302,0.998204
4.68,-0.999476,0.000524461,0.998951
4.69,-0.999749,0.000250638,0.999499
4.7,-0.999923,7.67708e-05,0.999846
4.71,-0.999997,2.86102e-06,0.999994
4.72,-0.999971,2.89679e-05,0.999942
4.73,-0.999845,0.000155091,0.99969
4.74,-0.999619,0.000381172,0.999238
4.75,-0.999293,0.000707209,0.998586
4.76,-0.998867,0.0011332,0.997735
4.77,-0.998341,0.00165904,0.996685
4.78,-0.997715,0.00228477,0.995436
4.79,-0.99699,0.00301021,0.993989
4.8,-0.996165,0.00383538,0.992344
4.81,-0.99524,0.00476015,0.990502
4.82,-0.994215,0.00578451,0.988464
4.83,-0.993092,0.00690818,0.986231
4.84,-0.991869,0.00813127,0.983804
4.85,-0.990547,0.00945348,0.981182
4.86,-0.989125,0.0108747,0.978369
4.87,-0.987605,0.0123949,0.975364
4.88,-0.985986,0.0140139,0.972169
4.89,-0.984269,0.0157314,0.968785
4.9,-0.982453,0.0175474,0.965213
4.91,-0.980538,0.0194616,0.961456
4.92,-0.978526,0.0214739,0.957513
4.93,-0.976416,0.0235839,0.953388
4.94,-0.974208,0.0257918,0.949082
4.95,-0.971903,0.0280969,0.944596
4.96,-0.969501,0.0304993,0.939932
4.97,-0.967001,0.0329986,0.935092
4.98,-0.964405,0.0355946,0.930078
4.99,-0.961713,0.038287,0.924892
5,-0.958924,0.0410757,0.919536
5.01,-0.95604,0.0439603,0.914012
5.02,-0.95306,0.0469404,0.908323
5.03,-0.949984,0.0500159,0.90247
5.04,-0.946814,0.0531862,0.896456
5.05,-0.943549,0.0564514,0.890284
5.06,-0.940189,0.0598108,0.883956
5.07,-0.936736,0.0632643,0.877474
5.08,-0.933189,0.0668114,0.870841
5.09,-0.929548,0.070452,0.86406
5.1,-0.925815,0.0741853,0.857133
5.11,-0.921989,0.0780114,0.850063
5.12,-0.91807,0.0819295,0.842853
5.13,-0.91406,0.0859396,0.835506
5.14,-0.909959,0.0900409,0.828026
5.15,-0.905767,0.0942334,0.820413
5.16,-0.901484,0.0985163,0.812673
5.17,-0.89711,0.10289,0.804807
5.18,-0.892648,0.107352,0.79682
5.19,-0.888096,0.111904,0.788714
5.2,-0.883455,0.116545,0.780492
5.21,-0.878725,0.121275,0.772158
5.22,-0.873908,0.126092,0.763716
5.23,-0.869004,0.130996,0.755167
5.24,-0.864012,0.135988,0.746517
5.25,-0.858935,0.141065,0.737769
5.26,-0.853771,0.146229,0.728924
5.27,-0.848522,0.151478,0.719989
5.28,-0.843188,0.156812,0.710965
5.29,-0.83777,0.16223,0.701858
5.3,-0.832267,0.167733,0.692669
5.31,-0.826682,0.173318,0.683403
5.32,-0.821014,0.178986,0.674064
5.33,-0.815264,0.184736,0.664656
5.34,-0.809433,0.190567,0.655181
5.35,-0.80352,0.19648,0.645645
5.36,-0.797527,0.202473,0.63605
5.37,-0.791455,0.208545,0.626401
5.38,-0.785303,0.214697,0.616701
5.39,-0.779073,0.220927,0.606954
5.4,-0.772764,0.227236,0.597165
5.41,-0.766379,0.233621,0.587337
5.42,-0.759917,0.240083,0.577474
5.43,-0.753379,0.246621,0.56758
5.44,-0.746765,0.253235,0.557659
5.45,-0.740077,0.259923,0.547715
5.46,-0.733315,0.266685,0.537751
5.47,-0.72648,0.27352,0.527773
5.48,-0.719572,0.280428,0.517783
5.49,-0.712592,0.287408,0.507787
5.5,-0.70554,0.29446,0.497787
5.51,-0.698418,0.301582,0.487788
5.52,-0.691227,0.308773,0.477794
5.53,-0.683966,0.316034,0.467809
5.54,-0.676637,0.323363,0.457837
5.55,-0.66924,0.33076,0.447882
5.56,-0.661776,0.338224,0.437948
5.57,-0.654246,0.345754,0.428038
5.58,-0.646651,0.353349,0.418157
5.59,-0.63899,0.36101,0.408309
5.6,-0.631267,0.368733,0.398498
5.61,-0.623479,0.376521,0.388727
5.62,-0.61563,0.38437,0.379001
5.63,-0.607719,0.392281,0.369322
5.64,-0.599747,0.400253,0.359697
5.65,-0.591716,0.408284,0.350127
5.66,-0.583625,0.416375,0.340618
5.67,-0.575475,0.424525,0.331172
5.68,-0.567269,0.432731,0.321794
5.69,-0.559005,0.440995,0.312487
5.7,-0.550686,0.449314,0.303255
5.71,-0.542311,0.457689,0.294101
5.72,-0.533882,0.466118,0.28503
5.73,-0.5254,0.4746,0.276045
5.74,-0.516866,0.483134,0.26715
5.75,-0.508279,0.491721,0.258348
5.76,-0.499642,0.500358,0.249642
5.77,-0.490955,0.509045,0.241037
5.78,-0.482218,0.517782,0.232534
5.79,-0.473434,0.526566,0.22414
5.8,-0.464602,0.535398,0.215855
5.81,-0.455724,0.544276,0.207684
5.82,-0.4468,0.5532,0.19963
5.83,-0.437832,0.562168,0.191696
5.84,-0.428819,0.571181,0.183886
5.85,-0.419764,0.580236,0.176202
5.86,-0.410667,0.589333,0.168647
5.87,-0.401529,0.598471,0.161225
5.88,-0.39235,0.60765,0.153939
5.89,-0.383133,0.616867,0.146791
5.9,-0.373877,0.626123,0.139784
5.91,-0.364583,0.635417,0.132921
5.92,-0.355253,0.644747,0.126205
5.93,-0.345888,0.654112,0.119639
5.94,-0.336488,0.663512,0.113224
5.95,-0.327055,0.672945,0.106965
5.96,-0.317589,0.682411,0.100862
5.97,-0.308091,0.691909,0.0949199
5.98,-0.298562,0.701438,0.0891391
5.99,-0.289003,0.710997,0.0835229
6,-0.279415,0.720585,0.078073
6.01,-0.2698,0.7302,0.0727919
6.02,-0.260157,0.739843,0.0676819
